object,case,width,force,label,frame_idx,time_sec,x_t00,x_t01,x_t02,x_t03,x_t04,x_t05,x_t06,x_t07,x_t08,x_t09,x_t10,x_t11,x_t12,x_t13,x_t14,x_t15,y_t00,y_t01,y_t02,y_t03,y_t04,y_t05,y_t06,y_t07,y_t08,y_t09,y_t10,y_t11,y_t12,y_t13,y_t14,y_t15,z_t00,z_t01,z_t02,z_t03,z_t04,z_t05,z_t06,z_t07,z_t08,z_t09,z_t10,z_t11,z_t12,z_t13,z_t14,z_t15
cesbon,59.2_7_1,59.2,7,1,0,1564541533086.0,0.9215686321258545,0.800000011920929,0.3921568691730499,0.0784313753247261,0.686274528503418,0.45098039507865906,0.09803921729326248,0.08235294371843338,1.0,1.0,0.4313725531101227,0.07450980693101883,0.6705882549285889,0.7843137383460999,0.18431372940540314,0.0784313753247261,0.3333333432674408,0.21176470816135406,0.21568627655506134,0.0,0.09803921729326248,0.0,0.0,0.0,0.7137255072593689,0.8313725590705872,0.29019609093666077,0.0,0.12941177189350128,0.24313725531101227,0.04313725605607033,0.0,0.572549045085907,0.45098039507865906,0.6117647290229797,0.2980392277240753,0.33725491166114807,0.10196078568696976,0.3176470696926117,0.3019607961177826,0.7647058963775635,0.8823529481887817,0.5803921818733215,0.2235294133424759,0.18039216101169586,0.29411765933036804,0.3333333432674408,0.22745098173618317
cesbon,59.2_7_1,59.2,7,1,1,1564541533101.0,0.9529411792755127,0.7843137383460999,0.38823530077934265,0.08235294371843338,0.6784313917160034,0.43529412150382996,0.10588235408067703,0.0941176488995552,1.0,1.0,0.43529412150382996,0.07450980693101883,0.6745098233222961,0.7764706015586853,0.1921568661928177,0.09019608050584793,0.38823530077934265,0.21960784494876862,0.20392157137393951,0.0,0.11372549086809158,0.0,0.0,0.0,0.7176470756530762,0.8313725590705872,0.2862745225429535,0.0,0.14509804546833038,0.24705882370471954,0.04313725605607033,0.0,0.5882353186607361,0.41960784792900085,0.6039215922355652,0.2980392277240753,0.3137255012989044,0.07058823853731155,0.32156863808631897,0.30980393290519714,0.7764706015586853,0.8901960849761963,0.5882353186607361,0.22745098173618317,0.20392157137393951,0.30588236451148987,0.3450980484485626,0.24313725531101227
cesbon,59.2_7_1,59.2,7,1,2,1564541533116.0,0.9411764740943909,0.800000011920929,0.3960784375667572,0.08627451211214066,0.6901960968971252,0.45098039507865906,0.10588235408067703,0.09019608050584793,1.0,1.0,0.4431372582912445,0.09019608050584793,0.6666666865348816,0.7843137383460999,0.20000000298023224,0.08627451211214066,0.3607843220233917,0.21960784494876862,0.2078431397676468,0.0,0.10980392247438431,0.0,0.0,0.0,0.7176470756530762,0.8352941274642944,0.2823529541492462,0.0,0.13333334028720856,0.250980406999588,0.03921568766236305,0.0,0.5882353186607361,0.4470588266849518,0.6078431606292725,0.2980392277240753,0.33725491166114807,0.09803921729326248,0.3176470696926117,0.3019607961177826,0.7647058963775635,0.8823529481887817,0.5803921818733215,0.22745098173618317,0.18039216101169586,0.2980392277240753,0.33725491166114807,0.2235294133424759
cesbon,59.2_7_1,59.2,7,1,3,1564541533131.0,0.9098039269447327,0.7882353067398071,0.3921568691730499,0.08627451211214066,0.6745098233222961,0.4431372582912445,0.10588235408067703,0.0941176488995552,1.0,1.0,0.4470588266849518,0.08627451211214066,0.6666666865348816,0.7764706015586853,0.20000000298023224,0.08627451211214066,0.33725491166114807,0.21568627655506134,0.20000000298023224,0.0,0.10196078568696976,0.0,0.0,0.0,0.7254902124404907,0.8392156958580017,0.29019609093666077,0.0,0.1411764770746231,0.250980406999588,0.04313725605607033,0.0,0.5803921818733215,0.4588235318660736,0.6196078658103943,0.3137255012989044,0.3450980484485626,0.11372549086809158,0.3333333432674408,0.32156863808631897,0.7529411911964417,0.8666666746139526,0.5686274766921997,0.2078431397676468,0.16862745583057404,0.27843138575553894,0.32156863808631897,0.2078431397676468
cesbon,59.2_7_1,59.2,7,1,4,1564541533146.0,0.9647058844566345,0.7803921699523926,0.40392157435417175,0.08627451211214066,0.6823529601097107,0.4313725531101227,0.11764705926179886,0.0941176488995552,1.0,1.0,0.45098039507865906,0.09019608050584793,0.6627451181411743,0.772549033164978,0.1921568661928177,0.09019608050584793,0.40392157435417175,0.21960784494876862,0.21176470816135406,0.0,0.12156862765550613,0.0,0.0,0.0,0.7176470756530762,0.8352941274642944,0.29411765933036804,0.0,0.14509804546833038,0.2549019753932953,0.03529411926865578,0.0,0.6117647290229797,0.4274509847164154,0.6235294342041016,0.30588236451148987,0.3294117748737335,0.0784313753247261,0.33725491166114807,0.3137255012989044,0.7607843279838562,0.8784313797950745,0.5803921818733215,0.21960784494876862,0.1882352977991104,0.2980392277240753,0.32156863808631897,0.21960784494876862
cesbon,59.2_7_1,59.2,7,1,5,1564541533162.0,0.9254902005195618,0.7960784435272217,0.37254902720451355,0.07058823853731155,0.686274528503418,0.45490196347236633,0.09019608050584793,0.0784313753247261,1.0,1.0,0.4313725531101227,0.07058823853731155,0.6666666865348816,0.7843137383460999,0.18431372940540314,0.062745101749897,0.33725491166114807,0.2078431397676468,0.2078431397676468,0.0,0.09803921729326248,0.0,0.0,0.0,0.7137255072593689,0.8313725590705872,0.2980392277240753,0.0,0.125490203499794,0.24313725531101227,0.05098039284348488,0.0,0.5764706134796143,0.4470588266849518,0.6078431606292725,0.30588236451148987,0.33725491166114807,0.10588235408067703,0.32549020648002625,0.3137255012989044,0.772549033164978,0.8901960849761963,0.5960784554481506,0.23529411852359772,0.18431372940540314,0.3019607961177826,0.3490196168422699,0.22745098173618317
cesbon,59.2_7_1,59.2,7,1,6,1564541533177.0,0.9019607901573181,0.7960784435272217,0.4000000059604645,0.08627451211214066,0.6784313917160034,0.4431372582912445,0.10196078568696976,0.09803921729326248,1.0,1.0,0.45098039507865906,0.08627451211214066,0.6666666865348816,0.7882353067398071,0.2078431397676468,0.0784313753247261,0.32156863808631897,0.21568627655506134,0.21176470816135406,0.0,0.09803921729326248,0.0,0.0,0.0,0.7137255072593689,0.8352941274642944,0.29019609093666077,0.0,0.13333334028720856,0.2549019753932953,0.0470588244497776,0.0,0.5490196347236633,0.4431372582912445,0.6117647290229797,0.2980392277240753,0.32549020648002625,0.09019608050584793,0.3137255012989044,0.30980393290519714,0.7607843279838562,0.8823529481887817,0.5882353186607361,0.2235294133424759,0.18039216101169586,0.3019607961177826,0.3450980484485626,0.21568627655506134
cesbon,59.2_7_1,59.2,7,1,7,1564541533192.0,0.929411768913269,0.7882353067398071,0.4000000059604645,0.08627451211214066,0.686274528503418,0.43921568989753723,0.11764705926179886,0.09019608050584793,1.0,1.0,0.46666666865348816,0.09019608050584793,0.6627451181411743,0.772549033164978,0.2235294133424759,0.09019608050584793,0.35686275362968445,0.21568627655506134,0.2078431397676468,0.0,0.11372549086809158,0.0,0.0,0.0,0.7254902124404907,0.8352941274642944,0.3019607961177826,0.0,0.13725490868091583,0.24705882370471954,0.05882352963089943,0.0,0.6039215922355652,0.4627451002597809,0.6274510025978088,0.3137255012989044,0.3607843220233917,0.11372549086809158,0.3450980484485626,0.3176470696926117,0.7607843279838562,0.8705882430076599,0.5921568870544434,0.21568627655506134,0.1725490242242813,0.2823529541492462,0.3490196168422699,0.21568627655506134
cesbon,59.2_7_1,59.2,7,1,8,1564541533207.0,0.9764705896377563,0.7921568751335144,0.3921568691730499,0.08235294371843338,0.686274528503418,0.4313725531101227,0.11372549086809158,0.09019608050584793,1.0,1.0,0.46666666865348816,0.0941176488995552,0.6705882549285889,0.772549033164978,0.21176470816135406,0.0941176488995552,0.4117647111415863,0.22745098173618317,0.2078431397676468,0.0,0.12156862765550613,0.0,0.0,0.0,0.7215686440467834,0.8352941274642944,0.30588236451148987,0.0,0.1411764770746231,0.24313725531101227,0.05098039284348488,0.0,0.6196078658103943,0.43529412150382996,0.6078431606292725,0.2980392277240753,0.3294117748737335,0.07450980693101883,0.3294117748737335,0.30588236451148987,0.7764706015586853,0.8901960849761963,0.6039215922355652,0.23137255012989044,0.19607843458652496,0.2980392277240753,0.3490196168422699,0.23137255012989044
cesbon,59.2_7_1,59.2,7,1,9,1564541533222.0,1.0,0.7607843279838562,0.40784314274787903,0.08627451211214066,0.6666666865348816,0.4470588266849518,0.11372549086809158,0.08235294371843338,1.0,1.0,0.45098039507865906,0.08627451211214066,0.6666666865348816,0.7607843279838562,0.21176470816135406,0.09803921729326248,0.545098066329956,0.21960784494876862,0.23137255012989044,0.0,0.125490203499794,0.0,0.0,0.0,0.7137255072593689,0.8392156958580017,0.29019609093666077,0.0,0.14901961386203766,0.24313725531101227,0.05098039284348488,0.0,0.6784313917160034,0.3529411852359772,0.6039215922355652,0.2823529541492462,0.25882354378700256,0.03921568766236305,0.30980393290519714,0.27843138575553894,0.7686274647712708,0.8941176533699036,0.5960784554481506,0.23137255012989044,0.20392157137393951,0.2980392277240753,0.35686275362968445,0.24313725531101227
