object,case,width,force,label,frame_idx,time_sec,x_t00,x_t01,x_t02,x_t03,x_t04,x_t05,x_t06,x_t07,x_t08,x_t09,x_t10,x_t11,x_t12,x_t13,x_t14,x_t15,y_t00,y_t01,y_t02,y_t03,y_t04,y_t05,y_t06,y_t07,y_t08,y_t09,y_t10,y_t11,y_t12,y_t13,y_t14,y_t15,z_t00,z_t01,z_t02,z_t03,z_t04,z_t05,z_t06,z_t07,z_t08,z_t09,z_t10,z_t11,z_t12,z_t13,z_t14,z_t15
bingho,58.6_3_0,58.6,3,0,0,1564554869663.0,0.27450981736183167,0.5647059082984924,1.0,0.9843137264251709,0.2705882489681244,0.40392157435417175,0.929411768913269,1.0,0.003921568859368563,0.007843137718737125,0.5647059082984924,0.7529411911964417,0.0,0.0,0.4941176474094391,0.658823549747467,0.0,0.1725490242242813,0.08235294371843338,0.007843137718737125,0.0,0.0117647061124444,0.0,0.03921568766236305,0.01568627543747425,0.019607843831181526,0.0,0.125490203499794,0.007843137718737125,0.007843137718737125,0.0,0.0313725508749485,0.0,0.20392157137393951,0.4745098054409027,0.4000000059604645,0.0,0.04313725605607033,0.3450980484485626,0.4313725531101227,0.0,0.0,0.10980392247438431,0.2980392277240753,0.0,0.0,0.03921568766236305,0.20392157137393951
bingho,58.6_3_0,58.6,3,0,1,1564554869680.0,0.25882354378700256,0.5490196347236633,1.0,0.9882352948188782,0.26274511218070984,0.4000000059604645,0.9215686321258545,0.9843137264251709,0.007843137718737125,0.0117647061124444,0.615686297416687,0.7882353067398071,0.007843137718737125,0.003921568859368563,0.5647059082984924,0.7411764860153198,0.0,0.18039216101169586,0.10588235408067703,0.04313725605607033,0.0,0.0313725508749485,0.0,0.03921568766236305,0.007843137718737125,0.0117647061124444,0.0,0.10980392247438431,0.007843137718737125,0.003921568859368563,0.0,0.062745101749897,0.0,0.18431372940540314,0.48627451062202454,0.42352941632270813,0.0,0.03529411926865578,0.35686275362968445,0.41960784792900085,0.0,0.0,0.11372549086809158,0.2862745225429535,0.0,0.0,0.062745101749897,0.239215686917305
bingho,58.6_3_0,58.6,3,0,2,1564554869692.0,0.27450981736183167,0.5686274766921997,1.0,0.9764705896377563,0.27450981736183167,0.4117647111415863,0.9215686321258545,0.9960784316062927,0.007843137718737125,0.01568627543747425,0.5843137502670288,0.7607843279838562,0.0117647061124444,0.007843137718737125,0.5254902243614197,0.6784313917160034,0.0,0.1725490242242813,0.0941176488995552,0.019607843831181526,0.0,0.01568627543747425,0.0,0.03921568766236305,0.0117647061124444,0.019607843831181526,0.0,0.10980392247438431,0.01568627543747425,0.0117647061124444,0.0,0.027450980618596077,0.0,0.19607843458652496,0.47058823704719543,0.3960784375667572,0.0,0.03921568766236305,0.34117648005485535,0.4156862795352936,0.0,0.0,0.11372549086809158,0.29019609093666077,0.0,0.0,0.054901961237192154,0.2078431397676468
bingho,58.6_3_0,58.6,3,0,3,1564554869707.0,0.2705882489681244,0.572549045085907,1.0,0.9686274528503418,0.2705882489681244,0.40784314274787903,0.9176470637321472,0.9960784316062927,0.007843137718737125,0.0117647061124444,0.5764706134796143,0.7568627595901489,0.003921568859368563,0.0,0.5254902243614197,0.6901960968971252,0.0,0.18431372940540314,0.08627451211214066,0.007843137718737125,0.0,0.019607843831181526,0.0,0.03529411926865578,0.01568627543747425,0.019607843831181526,0.0,0.11764705926179886,0.0117647061124444,0.007843137718737125,0.0,0.05098039284348488,0.0,0.19607843458652496,0.48235294222831726,0.40392157435417175,0.0,0.0313725508749485,0.3529411852359772,0.4313725531101227,0.0,0.0,0.10588235408067703,0.2862745225429535,0.0,0.0,0.054901961237192154,0.21960784494876862
bingho,58.6_3_0,58.6,3,0,4,1564554869723.0,0.2666666805744171,0.5490196347236633,1.0,0.9960784316062927,0.26274511218070984,0.4000000059604645,0.9176470637321472,0.9882352948188782,0.003921568859368563,0.01568627543747425,0.6196078658103943,0.7764706015586853,0.003921568859368563,0.003921568859368563,0.5686274766921997,0.7254902124404907,0.0,0.1725490242242813,0.09803921729326248,0.05098039284348488,0.0,0.0235294122248888,0.0,0.04313725605607033,0.003921568859368563,0.01568627543747425,0.0,0.09803921729326248,0.003921568859368563,0.003921568859368563,0.0,0.0470588244497776,0.0,0.1764705926179886,0.47058823704719543,0.42352941632270813,0.0,0.027450980618596077,0.3450980484485626,0.4156862795352936,0.0,0.0,0.11764705926179886,0.27450981736183167,0.0,0.0,0.06666667014360428,0.2235294133424759
bingho,58.6_3_0,58.6,3,0,5,1564554869739.0,0.27843138575553894,0.5647059082984924,1.0,0.9803921580314636,0.27450981736183167,0.4117647111415863,0.9254902005195618,1.0,0.0,0.0,0.5647059082984924,0.7529411911964417,0.0,0.0,0.5058823823928833,0.6627451181411743,0.0,0.16862745583057404,0.08627451211214066,0.01568627543747425,0.0,0.01568627543747425,0.0,0.0470588244497776,0.0117647061124444,0.019607843831181526,0.0,0.125490203499794,0.019607843831181526,0.019607843831181526,0.0,0.03529411926865578,0.0,0.1921568661928177,0.46666666865348816,0.3960784375667572,0.0,0.03921568766236305,0.34117648005485535,0.4274509847164154,0.0,0.0,0.11764705926179886,0.30588236451148987,0.0,0.0,0.05882352963089943,0.21568627655506134
bingho,58.6_3_0,58.6,3,0,6,1564554869755.0,0.27450981736183167,0.572549045085907,1.0,0.9725490212440491,0.27450981736183167,0.41960784792900085,0.929411768913269,0.9960784316062927,0.01568627543747425,0.027450980618596077,0.6039215922355652,0.7764706015586853,0.019607843831181526,0.0117647061124444,0.545098066329956,0.7254902124404907,0.0,0.1764705926179886,0.08627451211214066,0.007843137718737125,0.0,0.0235294122248888,0.0,0.0313725508749485,0.007843137718737125,0.019607843831181526,0.0,0.11372549086809158,0.0117647061124444,0.003921568859368563,0.0,0.062745101749897,0.0,0.1921568661928177,0.4745098054409027,0.3960784375667572,0.0,0.03921568766236305,0.3529411852359772,0.41960784792900085,0.0,0.0,0.10980392247438431,0.2823529541492462,0.0,0.0,0.05098039284348488,0.23137255012989044
bingho,58.6_3_0,58.6,3,0,7,1564554869769.0,0.2823529541492462,0.5803921818733215,1.0,0.9843137264251709,0.2823529541492462,0.42352941632270813,0.9215686321258545,0.9882352948188782,0.007843137718737125,0.01568627543747425,0.6078431606292725,0.772549033164978,0.007843137718737125,0.003921568859368563,0.5607843399047852,0.7176470756530762,0.0,0.1725490242242813,0.08627451211214066,0.0235294122248888,0.0,0.01568627543747425,0.0,0.027450980618596077,0.007843137718737125,0.01568627543747425,0.0,0.10980392247438431,0.007843137718737125,0.003921568859368563,0.0,0.054901961237192154,0.0,0.20000000298023224,0.48235294222831726,0.41960784792900085,0.0,0.04313725605607033,0.35686275362968445,0.42352941632270813,0.0,0.0,0.11372549086809158,0.27843138575553894,0.0,0.0,0.06666667014360428,0.2235294133424759
bingho,58.6_3_0,58.6,3,0,8,1564554869785.0,0.2705882489681244,0.5607843399047852,1.0,0.9960784316062927,0.2705882489681244,0.40784314274787903,0.9176470637321472,0.9882352948188782,0.0,0.007843137718737125,0.5960784554481506,0.7568627595901489,0.0,0.0,0.545098066329956,0.7019608020782471,0.0,0.1725490242242813,0.10980392247438431,0.05882352963089943,0.0,0.019607843831181526,0.0,0.05098039284348488,0.01568627543747425,0.0235294122248888,0.0,0.10980392247438431,0.01568627543747425,0.0117647061124444,0.0,0.054901961237192154,0.0,0.18431372940540314,0.47843137383461,0.4274509847164154,0.0,0.0313725508749485,0.3490196168422699,0.41960784792900085,0.0,0.0,0.10588235408067703,0.2666666805744171,0.0,0.0,0.054901961237192154,0.21176470816135406
bingho,58.6_3_0,58.6,3,0,9,1564554869800.0,0.25882354378700256,0.5568627715110779,1.0,1.0,0.26274511218070984,0.3960784375667572,0.9058823585510254,0.9882352948188782,0.0,0.0,0.5843137502670288,0.7607843279838562,0.0,0.0,0.5529412031173706,0.7254902124404907,0.0,0.18431372940540314,0.1411764770746231,0.09019608050584793,0.0,0.0235294122248888,0.0,0.07058823853731155,0.0235294122248888,0.0235294122248888,0.0,0.125490203499794,0.019607843831181526,0.0235294122248888,0.0,0.09019608050584793,0.0,0.20000000298023224,0.5137255191802979,0.4627451002597809,0.0,0.03921568766236305,0.3607843220233917,0.4431372582912445,0.0,0.0,0.10196078568696976,0.27843138575553894,0.0,0.0,0.07058823853731155,0.24313725531101227
