object,case,width,force,label,frame_idx,time_sec,x_t00,x_t01,x_t02,x_t03,x_t04,x_t05,x_t06,x_t07,x_t08,x_t09,x_t10,x_t11,x_t12,x_t13,x_t14,x_t15,y_t00,y_t01,y_t02,y_t03,y_t04,y_t05,y_t06,y_t07,y_t08,y_t09,y_t10,y_t11,y_t12,y_t13,y_t14,y_t15,z_t00,z_t01,z_t02,z_t03,z_t04,z_t05,z_t06,z_t07,z_t08,z_t09,z_t10,z_t11,z_t12,z_t13,z_t14,z_t15
jianjo,61.0_37_2,61.0,37,2,0,1564566495434.0,1.0,0.9333333373069763,1.0,1.0,0.9803921580314636,1.0,1.0,0.8274509906768799,1.0,1.0,1.0,0.7803921699523926,0.843137264251709,0.8705882430076599,1.0,0.6352941393852234,0.08627451211214066,0.0,0.8941176533699036,0.95686274766922,0.0235294122248888,0.06666667014360428,0.8941176533699036,0.7098039388656616,0.27450981736183167,0.4941176474094391,0.7490196228027344,0.3607843220233917,0.0784313753247261,0.10588235408067703,0.8549019694328308,0.21568627655506134,0.4274509847164154,0.3176470696926117,0.5411764979362488,0.6039215922355652,0.364705890417099,0.40784314274787903,0.5411764979362488,0.35686275362968445,0.0235294122248888,0.24313725531101227,0.9137254953384399,0.5254902243614197,0.0,0.0,1.0,0.3803921639919281
jianjo,61.0_37_2,61.0,37,2,1,1564566495451.0,1.0,0.929411768913269,1.0,1.0,0.9764705896377563,1.0,1.0,0.8627451062202454,1.0,1.0,1.0,0.8078431487083435,0.8470588326454163,0.8745098114013672,1.0,0.6509804129600525,0.08627451211214066,0.0,0.8784313797950745,0.9764705896377563,0.03529411926865578,0.08627451211214066,0.886274516582489,0.7333333492279053,0.2823529541492462,0.501960813999176,0.7450980544090271,0.3803921639919281,0.0784313753247261,0.10588235408067703,0.8509804010391235,0.2235294133424759,0.4274509847164154,0.3294117748737335,0.5058823823928833,0.6039215922355652,0.3764705955982208,0.4274509847164154,0.5137255191802979,0.3607843220233917,0.04313725605607033,0.26274511218070984,0.8980392217636108,0.5333333611488342,0.0,0.0,1.0,0.3764705955982208
jianjo,61.0_37_2,61.0,37,2,2,1564566495465.0,1.0,0.9372549057006836,1.0,1.0,0.9843137264251709,1.0,1.0,0.8392156958580017,1.0,1.0,1.0,0.7803921699523926,0.8549019694328308,0.8784313797950745,1.0,0.6392157077789307,0.08627451211214066,0.0,0.8901960849761963,0.95686274766922,0.0235294122248888,0.07058823853731155,0.8941176533699036,0.7098039388656616,0.2705882489681244,0.4941176474094391,0.7529411911964417,0.3686274588108063,0.0784313753247261,0.10196078568696976,0.8549019694328308,0.22745098173618317,0.4431372582912445,0.3333333432674408,0.5176470875740051,0.5843137502670288,0.3803921639919281,0.4274509847164154,0.5215686559677124,0.33725491166114807,0.0313725508749485,0.2549019753932953,0.9137254953384399,0.529411792755127,0.0,0.0,1.0,0.38823530077934265
jianjo,61.0_37_2,61.0,37,2,3,1564566495480.0,1.0,0.929411768913269,1.0,1.0,0.9764705896377563,1.0,1.0,0.8588235378265381,1.0,1.0,1.0,0.8039215803146362,0.8470588326454163,0.8745098114013672,1.0,0.6549019813537598,0.09019608050584793,0.0,0.8823529481887817,0.9803921580314636,0.03529411926865578,0.08627451211214066,0.886274516582489,0.729411780834198,0.2823529541492462,0.5058823823928833,0.7411764860153198,0.3764705955982208,0.08235294371843338,0.10980392247438431,0.8509804010391235,0.22745098173618317,0.4313725531101227,0.3294117748737335,0.501960813999176,0.6000000238418579,0.3764705955982208,0.4274509847164154,0.5058823823928833,0.3490196168422699,0.0313725508749485,0.2549019753932953,0.8941176533699036,0.529411792755127,0.0,0.0,1.0,0.3803921639919281
jianjo,61.0_37_2,61.0,37,2,4,1564566495495.0,1.0,0.9254902005195618,1.0,1.0,0.9725490212440491,1.0,1.0,0.8549019694328308,1.0,1.0,1.0,0.7921568751335144,0.8509804010391235,0.8784313797950745,1.0,0.6549019813537598,0.09019608050584793,0.0,0.8823529481887817,0.9647058844566345,0.03921568766236305,0.08627451211214066,0.886274516582489,0.7176470756530762,0.27843138575553894,0.49803921580314636,0.7411764860153198,0.364705890417099,0.09019608050584793,0.11764705926179886,0.8549019694328308,0.22745098173618317,0.43529412150382996,0.33725491166114807,0.5137255191802979,0.5960784554481506,0.3843137323856354,0.4313725531101227,0.5176470875740051,0.3490196168422699,0.03529411926865578,0.2549019753932953,0.9019607901573181,0.5254902243614197,0.0,0.0,1.0,0.38823530077934265
jianjo,61.0_37_2,61.0,37,2,5,1564566495511.0,1.0,0.929411768913269,1.0,1.0,0.9725490212440491,1.0,1.0,0.8392156958580017,1.0,1.0,1.0,0.800000011920929,0.8392156958580017,0.8666666746139526,1.0,0.6549019813537598,0.08627451211214066,0.0,0.886274516582489,0.9686274528503418,0.0313725508749485,0.08235294371843338,0.886274516582489,0.7176470756530762,0.2862745225429535,0.5058823823928833,0.7450980544090271,0.3686274588108063,0.08627451211214066,0.11372549086809158,0.8509804010391235,0.2235294133424759,0.4431372582912445,0.3450980484485626,0.5215686559677124,0.6039215922355652,0.38823530077934265,0.43921568989753723,0.5215686559677124,0.3529411852359772,0.0313725508749485,0.250980406999588,0.8980392217636108,0.5215686559677124,0.0,0.0,1.0,0.3764705955982208
jianjo,61.0_37_2,61.0,37,2,6,1564566495526.0,1.0,0.9254902005195618,1.0,1.0,0.9725490212440491,1.0,1.0,0.8588235378265381,1.0,1.0,1.0,0.7921568751335144,0.8509804010391235,0.8745098114013672,1.0,0.6431372761726379,0.08627451211214066,0.0,0.8823529481887817,0.9764705896377563,0.03529411926865578,0.08235294371843338,0.8823529481887817,0.729411780834198,0.2823529541492462,0.501960813999176,0.7450980544090271,0.3764705955982208,0.08627451211214066,0.10980392247438431,0.8509804010391235,0.22745098173618317,0.4431372582912445,0.3450980484485626,0.5176470875740051,0.6117647290229797,0.3921568691730499,0.43921568989753723,0.5176470875740051,0.364705890417099,0.0313725508749485,0.250980406999588,0.8941176533699036,0.5254902243614197,0.0,0.0,1.0,0.3764705955982208
jianjo,61.0_37_2,61.0,37,2,7,1564566495540.0,1.0,0.929411768913269,1.0,1.0,0.9764705896377563,1.0,1.0,0.843137264251709,1.0,1.0,1.0,0.8039215803146362,0.843137264251709,0.8705882430076599,1.0,0.6549019813537598,0.08627451211214066,0.0,0.8901960849761963,0.9803921580314636,0.03529411926865578,0.08627451211214066,0.8941176533699036,0.7333333492279053,0.29019609093666077,0.5098039507865906,0.7450980544090271,0.3764705955982208,0.09019608050584793,0.11764705926179886,0.8509804010391235,0.22745098173618317,0.4274509847164154,0.3294117748737335,0.5098039507865906,0.6000000238418579,0.3764705955982208,0.4274509847164154,0.5137255191802979,0.3529411852359772,0.04313725605607033,0.26274511218070984,0.8980392217636108,0.529411792755127,0.0,0.0,1.0,0.3803921639919281
jianjo,61.0_37_2,61.0,37,2,8,1564566495556.0,1.0,0.929411768913269,1.0,1.0,0.9725490212440491,1.0,1.0,0.843137264251709,1.0,1.0,1.0,0.7803921699523926,0.8470588326454163,0.8745098114013672,1.0,0.6352941393852234,0.09019608050584793,0.0,0.886274516582489,0.9529411792755127,0.0313725508749485,0.0784313753247261,0.886274516582489,0.7058823704719543,0.27843138575553894,0.49803921580314636,0.7450980544090271,0.3607843220233917,0.08235294371843338,0.10980392247438431,0.8549019694328308,0.21568627655506134,0.4313725531101227,0.3294117748737335,0.5333333611488342,0.6000000238418579,0.37254902720451355,0.41960784792900085,0.5333333611488342,0.3529411852359772,0.027450980618596077,0.24705882370471954,0.9098039269447327,0.5254902243614197,0.0,0.0,1.0,0.3803921639919281
jianjo,61.0_37_2,61.0,37,2,9,1564566495571.0,1.0,0.9372549057006836,0.9921568632125854,1.0,0.9843137264251709,1.0,0.9960784316062927,0.8392156958580017,1.0,1.0,1.0,0.7960784435272217,0.8509804010391235,0.8745098114013672,1.0,0.6470588445663452,0.08235294371843338,0.0,0.8901960849761963,0.9882352948188782,0.0313725508749485,0.08235294371843338,0.8941176533699036,0.7372549176216125,0.2862745225429535,0.5058823823928833,0.7490196228027344,0.3803921639919281,0.08627451211214066,0.10980392247438431,0.8549019694328308,0.23137255012989044,0.4431372582912445,0.3450980484485626,0.5098039507865906,0.6078431606292725,0.3921568691730499,0.4431372582912445,0.5137255191802979,0.35686275362968445,0.03529411926865578,0.2549019753932953,0.9058823585510254,0.5372549295425415,0.0,0.0,1.0,0.38823530077934265
