object,case,width,force,label,frame_idx,time_sec,x_t00,x_t01,x_t02,x_t03,x_t04,x_t05,x_t06,x_t07,x_t08,x_t09,x_t10,x_t11,x_t12,x_t13,x_t14,x_t15,y_t00,y_t01,y_t02,y_t03,y_t04,y_t05,y_t06,y_t07,y_t08,y_t09,y_t10,y_t11,y_t12,y_t13,y_t14,y_t15,z_t00,z_t01,z_t02,z_t03,z_t04,z_t05,z_t06,z_t07,z_t08,z_t09,z_t10,z_t11,z_t12,z_t13,z_t14,z_t15
zhijin,25.1_37_2,25.1,37,2,0,1564579484203.0,1.0,0.9215686321258545,1.0,0.9607843160629272,1.0,0.929411768913269,0.886274516582489,1.0,1.0,0.9882352948188782,0.6784313917160034,0.8470588326454163,0.8039215803146362,0.9372549057006836,1.0,1.0,0.05098039284348488,0.0,0.10196078568696976,0.05882352963089943,0.06666667014360428,0.0,0.0,0.3294117748737335,0.686274528503418,0.35686275362968445,0.22745098173618317,0.3960784375667572,0.1725490242242813,0.30588236451148987,0.7686274647712708,0.8196078538894653,0.529411792755127,0.4431372582912445,0.3450980484485626,0.3019607961177826,0.545098066329956,0.45098039507865906,0.22745098173618317,0.572549045085907,1.0,0.8039215803146362,0.0,0.0,0.6196078658103943,0.7529411911964417,0.2078431397676468,0.25882354378700256
zhijin,25.1_37_2,25.1,37,2,1,1564579484219.0,1.0,0.9254902005195618,0.9960784316062927,0.9450980424880981,1.0,0.929411768913269,0.8901960849761963,1.0,1.0,0.9725490212440491,0.6745098233222961,0.8666666746139526,0.8078431487083435,0.95686274766922,1.0,1.0,0.05098039284348488,0.0,0.10196078568696976,0.05098039284348488,0.07450980693101883,0.0,0.0,0.33725491166114807,0.6941176652908325,0.3333333432674408,0.21568627655506134,0.40784314274787903,0.16862745583057404,0.3176470696926117,0.772549033164978,0.8117647171020508,0.5254902243614197,0.45098039507865906,0.3333333432674408,0.2823529541492462,0.5490196347236633,0.45490196347236633,0.22745098173618317,0.5686274766921997,1.0,0.7843137383460999,0.0,0.0,0.6196078658103943,0.7686274647712708,0.2235294133424759,0.26274511218070984
zhijin,25.1_37_2,25.1,37,2,2,1564579484234.0,0.9921568632125854,0.9176470637321472,1.0,0.9529411792755127,1.0,0.9058823585510254,0.8980392217636108,1.0,1.0,0.9764705896377563,0.6980392336845398,0.8666666746139526,0.800000011920929,0.9411764740943909,1.0,1.0,0.05882352963089943,0.0,0.10196078568696976,0.03921568766236305,0.08627451211214066,0.0,0.0,0.3333333432674408,0.6980392336845398,0.3450980484485626,0.2235294133424759,0.3921568691730499,0.16862745583057404,0.30980393290519714,0.7647058963775635,0.8078431487083435,0.4941176474094391,0.41960784792900085,0.3490196168422699,0.2862745225429535,0.5215686559677124,0.40784314274787903,0.23137255012989044,0.5803921818733215,1.0,0.800000011920929,0.0,0.0,0.6235294342041016,0.7647058963775635,0.21960784494876862,0.26274511218070984
zhijin,25.1_37_2,25.1,37,2,3,1564579484249.0,0.9960784316062927,0.9215686321258545,1.0,0.9607843160629272,1.0,0.9137254953384399,0.8980392217636108,1.0,1.0,0.9686274528503418,0.6901960968971252,0.8627451062202454,0.7960784435272217,0.9333333373069763,1.0,1.0,0.0470588244497776,0.0,0.10196078568696976,0.0470588244497776,0.0784313753247261,0.0,0.0,0.33725491166114807,0.7058823704719543,0.3490196168422699,0.2235294133424759,0.3960784375667572,0.1764705926179886,0.3137255012989044,0.7647058963775635,0.8078431487083435,0.5215686559677124,0.4470588266849518,0.3490196168422699,0.29411765933036804,0.5529412031173706,0.43921568989753723,0.23137255012989044,0.5843137502670288,1.0,0.7921568751335144,0.0,0.0,0.6196078658103943,0.7568627595901489,0.2078431397676468,0.250980406999588
zhijin,25.1_37_2,25.1,37,2,4,1564579484264.0,0.9843137264251709,0.9137254953384399,1.0,0.9450980424880981,1.0,0.9098039269447327,0.8901960849761963,1.0,1.0,0.9686274528503418,0.686274528503418,0.8666666746139526,0.7960784435272217,0.9411764740943909,1.0,1.0,0.05098039284348488,0.0,0.09803921729326248,0.04313725605607033,0.08235294371843338,0.0,0.0,0.33725491166114807,0.6901960968971252,0.3450980484485626,0.21568627655506134,0.3960784375667572,0.1725490242242813,0.3176470696926117,0.7647058963775635,0.8117647171020508,0.529411792755127,0.4588235318660736,0.34117648005485535,0.2862745225429535,0.5607843399047852,0.45490196347236633,0.23137255012989044,0.5803921818733215,1.0,0.800000011920929,0.0,0.0,0.6274510025978088,0.772549033164978,0.21960784494876862,0.2666666805744171
zhijin,25.1_37_2,25.1,37,2,5,1564579484279.0,1.0,0.9254902005195618,0.9882352948188782,0.9333333373069763,1.0,0.9254902005195618,0.886274516582489,1.0,1.0,0.9725490212440491,0.6745098233222961,0.8588235378265381,0.8039215803146362,0.9450980424880981,1.0,1.0,0.0470588244497776,0.0,0.10588235408067703,0.05098039284348488,0.06666667014360428,0.0,0.003921568859368563,0.33725491166114807,0.7019608020782471,0.3333333432674408,0.2235294133424759,0.40784314274787903,0.16470588743686676,0.30588236451148987,0.772549033164978,0.8117647171020508,0.5333333611488342,0.45490196347236633,0.32549020648002625,0.2705882489681244,0.5529412031173706,0.45490196347236633,0.2235294133424759,0.5568627715110779,1.0,0.7921568751335144,0.0,0.0,0.6235294342041016,0.7647058963775635,0.21960784494876862,0.25882354378700256
zhijin,25.1_37_2,25.1,37,2,6,1564579484295.0,1.0,0.929411768913269,1.0,0.9490196108818054,1.0,0.9254902005195618,0.8941176533699036,1.0,1.0,0.9725490212440491,0.6823529601097107,0.8666666746139526,0.800000011920929,0.9450980424880981,1.0,1.0,0.054901961237192154,0.0,0.10196078568696976,0.05098039284348488,0.07058823853731155,0.0,0.0,0.3333333432674408,0.7058823704719543,0.34117648005485535,0.21176470816135406,0.3960784375667572,0.16862745583057404,0.3137255012989044,0.7607843279838562,0.8039215803146362,0.529411792755127,0.45490196347236633,0.3333333432674408,0.2823529541492462,0.545098066329956,0.45098039507865906,0.22745098173618317,0.5647059082984924,1.0,0.7960784435272217,0.0,0.0,0.6235294342041016,0.7686274647712708,0.21960784494876862,0.26274511218070984
zhijin,25.1_37_2,25.1,37,2,7,1564579484310.0,1.0,0.9176470637321472,1.0,0.9647058844566345,1.0,0.9254902005195618,0.8941176533699036,1.0,1.0,0.9725490212440491,0.6705882549285889,0.8549019694328308,0.8078431487083435,0.9333333373069763,1.0,1.0,0.054901961237192154,0.0,0.10980392247438431,0.06666667014360428,0.062745101749897,0.0,0.0,0.3294117748737335,0.7019608020782471,0.34117648005485535,0.21960784494876862,0.40392157435417175,0.1764705926179886,0.3019607961177826,0.772549033164978,0.8196078538894653,0.5411764979362488,0.4470588266849518,0.34117648005485535,0.2980392277240753,0.5490196347236633,0.45490196347236633,0.22745098173618317,0.5607843399047852,1.0,0.7960784435272217,0.0,0.0,0.6313725709915161,0.7568627595901489,0.21960784494876862,0.2666666805744171
zhijin,25.1_37_2,25.1,37,2,8,1564579484325.0,1.0,0.9215686321258545,1.0,0.9686274528503418,1.0,0.9254902005195618,0.8941176533699036,1.0,1.0,0.9803921580314636,0.6901960968971252,0.8588235378265381,0.800000011920929,0.929411768913269,1.0,1.0,0.05098039284348488,0.0,0.10588235408067703,0.05882352963089943,0.07058823853731155,0.0,0.0,0.3333333432674408,0.6941176652908325,0.35686275362968445,0.21960784494876862,0.38823530077934265,0.1764705926179886,0.30588236451148987,0.7607843279838562,0.8117647171020508,0.5215686559677124,0.4431372582912445,0.3333333432674408,0.2862745225429535,0.5411764979362488,0.4470588266849518,0.21176470816135406,0.5607843399047852,1.0,0.8235294222831726,0.0,0.0,0.6431372761726379,0.772549033164978,0.21960784494876862,0.2705882489681244
zhijin,25.1_37_2,25.1,37,2,9,1564579484340.0,0.9921568632125854,0.9215686321258545,1.0,0.9529411792755127,1.0,0.9098039269447327,0.8941176533699036,1.0,1.0,0.9803921580314636,0.6941176652908325,0.8705882430076599,0.800000011920929,0.9450980424880981,1.0,1.0,0.05882352963089943,0.0,0.10196078568696976,0.04313725605607033,0.08627451211214066,0.0,0.0,0.33725491166114807,0.6980392336845398,0.3490196168422699,0.21960784494876862,0.3960784375667572,0.16862745583057404,0.3137255012989044,0.7607843279838562,0.8078431487083435,0.49803921580314636,0.4274509847164154,0.33725491166114807,0.27843138575553894,0.5254902243614197,0.4156862795352936,0.21960784494876862,0.572549045085907,1.0,0.8039215803146362,0.0,0.0,0.6235294342041016,0.7686274647712708,0.21568627655506134,0.26274511218070984
