Learning Rate	Train Loss	Train Acc	Test Loss	Test Acc	Best Acc (Test).	Elasped(s)	EpochTime(s)	ETA(s)	VRAM_used(MB)	VRAM_total(MB)	VRAM_util(%)	VRAM_peak_alloc(MB)	VRAM_peak_reserved(MB)	
0.000100	0.000144	1.000000	0.587534	0.828160	0.868037	14895.592887	89.879567	13567.323458	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000154	1.000000	0.506059	0.843782	0.868037	14990.580556	90.017734	13472.547082	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000165	1.000000	0.551653	0.839054	0.868037	15085.943326	90.420106	13378.100685	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000122	1.000000	0.535590	0.841932	0.868037	15181.657080	90.043511	13283.949945	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000145	1.000000	0.597953	0.826105	0.868037	15275.712319	89.087762	13188.347902	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000125	1.000000	0.530331	0.844604	0.868037	15371.353589	90.594166	13094.116020	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000117	1.000000	0.554826	0.841521	0.868037	15466.599138	90.080299	12999.534244	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000109	1.000000	0.514900	0.847276	0.868037	15561.472359	89.869495	12904.635615	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000153	1.000000	0.551047	0.837616	0.868037	15656.237856	89.848066	12809.649155	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000130	1.000000	0.543160	0.843577	0.868037	15753.169290	91.287688	12716.413764	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000121	1.000000	0.552492	0.837821	0.868037	15849.407924	91.005448	12622.582358	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000139	1.000000	0.547995	0.841727	0.868037	15946.240010	91.686508	12529.188580	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000136	1.000000	0.551194	0.838438	0.868037	16041.866550	90.239847	12434.819634	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000110	1.000000	0.572661	0.837410	0.868037	16138.362082	91.223665	12341.100416	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000138	1.000000	0.585912	0.834121	0.868037	16235.129306	91.516862	12247.553687	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000113	1.000000	0.590741	0.832888	0.868037	16332.394738	91.394059	12154.340270	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000120	1.000000	0.571304	0.838849	0.868037	16428.951001	91.292253	12060.559405	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
0.000100	0.000154	1.000000	0.578758	0.835766	0.868037	16524.660467	90.467874	11966.133442	8374.312500	81920.000000	10.222549	6034.187988	7084.000000	
